participant,sentence_num,condition,animal,word,RT,sentence,word_num,word_length,position,RT_categorical,RT_categotical,rating,frequency
Par_H,20,mismatch,dog,was,1488,The entire city was talking about a mad cat that was seen digging through trash cans.,4,3,not critical,long,long,3.9,344
Par_H,20,mismatch,dog,talking,1046,The entire city was talking about a mad cat that was seen digging through trash cans.,5,7,not critical,long,long,3.9,12779
Par_H,20,mismatch,dog,about,1059,The entire city was talking about a mad cat that was seen digging through trash cans.,6,5,not critical,long,long,3.9,189721
Par_H,20,mismatch,dog,a,1267,The entire city was talking about a mad cat that was seen digging through trash cans.,7,1,not critical,long,long,3.9,2136923
Par_H,20,mismatch,dog,mad,1329,The entire city was talking about a mad cat that was seen digging through trash cans.,8,3,not critical,long,long,3.9,2921
Par_H,20,mismatch,dog,cat,1398,The entire city was talking about a mad cat that was seen digging through trash cans.,9,3,critical,long,long,3.9,3788
Par_H,20,mismatch,dog,that,1638,The entire city was talking about a mad cat that was seen digging through trash cans.,10,4,not critical,long,long,3.9,114
Par_H,20,mismatch,dog,was,1602,The entire city was talking about a mad cat that was seen digging through trash cans.,11,3,not critical,long,long,3.9,344
Par_H,20,mismatch,dog,seen,1446,The entire city was talking about a mad cat that was seen digging through trash cans.,12,4,not critical,long,long,3.9,36014
Par_H,20,mismatch,dog,digging,1377,The entire city was talking about a mad cat that was seen digging through trash cans.,13,7,not critical,long,long,3.9,911
Par_H,20,mismatch,dog,through,1192,The entire city was talking about a mad cat that was seen digging through trash cans.,14,7,not critical,long,long,3.9,80364
Par_H,20,mismatch,dog,trash,1257,The entire city was talking about a mad cat that was seen digging through trash cans.,15,5,not critical,long,long,3.9,196
Par_H,20,mismatch,dog,cans,1532,The entire city was talking about a mad cat that was seen digging through trash cans.,16,4,not critical,long,long,3.9,567
Par_H,21,mismatch,dog,poppy,1017,Poppy read in the newspaper that a barking cat had been identified.,1,5,not critical,long,long,1.1,262
Par_H,21,mismatch,dog,read,1492,Poppy read in the newspaper that a barking cat had been identified.,2,4,not critical,long,long,1.1,16913
Par_H,21,mismatch,dog,in,1571,Poppy read in the newspaper that a barking cat had been identified.,3,2,not critical,long,long,1.1,1914216
Par_H,21,mismatch,dog,the,1401,Poppy read in the newspaper that a barking cat had been identified.,4,3,not critical,long,long,1.1,96938
Par_H,21,mismatch,dog,newspaper,1232,Poppy read in the newspaper that a barking cat had been identified.,5,9,not critical,long,long,1.1,4723
Par_H,21,mismatch,dog,that,1360,Poppy read in the newspaper that a barking cat had been identified.,6,4,not critical,long,long,1.1,114
Par_H,21,mismatch,dog,a,1406,Poppy read in the newspaper that a barking cat had been identified.,7,1,not critical,long,long,1.1,2136923
Par_H,21,mismatch,dog,barking,1275,Poppy read in the newspaper that a barking cat had been identified.,8,7,not critical,long,long,1.1,459
Par_H,21,mismatch,dog,cat,1470,Poppy read in the newspaper that a barking cat had been identified.,9,3,critical,long,long,1.1,3788
Par_H,21,mismatch,dog,had,1515,Poppy read in the newspaper that a barking cat had been identified.,10,3,not critical,long,long,1.1,415007
Par_H,21,mismatch,dog,been,1485,Poppy read in the newspaper that a barking cat had been identified.,11,4,not critical,long,long,1.1,256779
Par_H,21,mismatch,dog,identified,1041,Poppy read in the newspaper that a barking cat had been identified.,12,10,not critical,long,long,1.1,6177
Par_H,22,mismatch,dog,the,1356,The doctor had a lap cat to keep her company after her shifts.,1,3,not critical,long,long,4.5,96938
Par_H,22,mismatch,dog,doctor,1141,The doctor had a lap cat to keep her company after her shifts.,2,6,not critical,long,long,4.5,10066
Par_H,22,mismatch,dog,had,1375,The doctor had a lap cat to keep her company after her shifts.,3,3,not critical,long,long,4.5,415007
Par_H,22,mismatch,dog,a,1422,The doctor had a lap cat to keep her company after her shifts.,4,1,not critical,long,long,4.5,2136923
Par_H,22,mismatch,dog,lap,1404,The doctor had a lap cat to keep her company after her shifts.,5,3,not critical,long,long,4.5,1242
Par_H,22,mismatch,dog,cat,1546,The doctor had a lap cat to keep her company after her shifts.,6,3,critical,long,long,4.5,3788
Par_H,22,mismatch,dog,to,1458,The doctor had a lap cat to keep her company after her shifts.,7,2,not critical,long,long,4.5,152045
Par_H,22,mismatch,dog,keep,1405,The doctor had a lap cat to keep her company after her shifts.,8,4,not critical,long,long,4.5,26546
Par_H,22,mismatch,dog,her,1603,The doctor had a lap cat to keep her company after her shifts.,9,3,not critical,long,long,4.5,301315
Par_H,22,mismatch,dog,company,1211,The doctor had a lap cat to keep her company after her shifts.,10,7,not critical,long,long,4.5,39326
Par_H,22,mismatch,dog,after,1163,The doctor had a lap cat to keep her company after her shifts.,11,5,not critical,long,long,4.5,111902
Par_H,22,mismatch,dog,her,1576,The doctor had a lap cat to keep her company after her shifts.,12,3,not critical,long,long,4.5,301315
Par_H,22,mismatch,dog,shifts,1339,The doctor had a lap cat to keep her company after her shifts.,13,6,not critical,long,long,4.5,1152
Par_H,23,mismatch,dog,georgie,1162,Georgie was the best cat that had ever taken part in the contest.,1,7,not critical,long,long,4.1,81
Par_H,23,mismatch,dog,was,1477,Georgie was the best cat that had ever taken part in the contest.,2,3,not critical,long,long,4.1,344
Par_H,23,mismatch,dog,the,1418,Georgie was the best cat that had ever taken part in the contest.,3,3,not critical,long,long,4.1,96938
Par_H,23,mismatch,dog,best,1372,Georgie was the best cat that had ever taken part in the contest.,4,4,not critical,long,long,4.1,34389
Par_H,23,mismatch,dog,cat,1436,Georgie was the best cat that had ever taken part in the contest.,5,3,critical,long,long,4.1,3788
Par_H,23,mismatch,dog,that,1545,Georgie was the best cat that had ever taken part in the contest.,6,4,not critical,long,long,4.1,114
Par_H,23,mismatch,dog,had,1643,Georgie was the best cat that had ever taken part in the contest.,7,3,not critical,long,long,4.1,415007
Par_H,23,mismatch,dog,ever,1472,Georgie was the best cat that had ever taken part in the contest.,8,4,not critical,long,long,4.1,26201
Par_H,23,mismatch,dog,taken,1236,Georgie was the best cat that had ever taken part in the contest.,9,5,not critical,long,long,4.1,34146
Par_H,23,mismatch,dog,part,1685,Georgie was the best cat that had ever taken part in the contest.,10,4,not critical,long,long,4.1,52916
Par_H,23,mismatch,dog,in,1408,Georgie was the best cat that had ever taken part in the contest.,11,2,not critical,long,long,4.1,1914216
Par_H,23,mismatch,dog,the,1640,Georgie was the best cat that had ever taken part in the contest.,12,3,not critical,long,long,4.1,96938
Par_H,23,mismatch,dog,contest,1259,Georgie was the best cat that had ever taken part in the contest.,13,7,not critical,long,long,4.1,1624
Par_I,19,mismatch,dog,louise,576,Louise was interested to hear how the guide cat was adapting to his new home.,1,6,not critical,long,long,1.2,1414
Par_I,19,mismatch,dog,was,990,Louise was interested to hear how the guide cat was adapting to his new home.,2,3,not critical,long,long,1.2,344
Par_I,19,mismatch,dog,interested,398,Louise was interested to hear how the guide cat was adapting to his new home.,3,10,not critical,long,normal,1.2,8673
Par_I,19,mismatch,dog,to,687,Louise was interested to hear how the guide cat was adapting to his new home.,4,2,not critical,long,long,1.2,152045
Par_I,19,mismatch,dog,hear,1115,Louise was interested to hear how the guide cat was adapting to his new home.,5,4,not critical,long,long,1.2,12995
Par_I,19,mismatch,dog,how,881,Louise was interested to hear how the guide cat was adapting to his new home.,6,3,not critical,long,long,1.2,98107
Par_I,19,mismatch,dog,the,996,Louise was interested to hear how the guide cat was adapting to his new home.,7,3,not critical,long,long,1.2,96938
Par_I,19,mismatch,dog,guide,646,Louise was interested to hear how the guide cat was adapting to his new home.,8,5,not critical,long,long,1.2,5795
Par_I,19,mismatch,dog,cat,916,Louise was interested to hear how the guide cat was adapting to his new home.,9,3,critical,long,long,1.2,3788
Par_I,19,mismatch,dog,was,914,Louise was interested to hear how the guide cat was adapting to his new home.,10,3,not critical,long,long,1.2,344
Par_I,19,mismatch,dog,adapting,443,Louise was interested to hear how the guide cat was adapting to his new home.,11,8,not critical,long,normal,1.2,325
Par_I,19,mismatch,dog,to,862,Louise was interested to hear how the guide cat was adapting to his new home.,12,2,not critical,long,long,1.2,152045
Par_I,19,mismatch,dog,his,1084,Louise was interested to hear how the guide cat was adapting to his new home.,13,3,not critical,long,long,1.2,404811
Par_I,19,mismatch,dog,new,1006,Louise was interested to hear how the guide cat was adapting to his new home.,14,3,not critical,long,long,1.2,121905
Par_I,19,mismatch,dog,home,647,Louise was interested to hear how the guide cat was adapting to his new home.,15,4,not critical,long,long,1.2,419572
Par_I,20,mismatch,dog,the,962,The entire city was talking about a mad cat that was seen digging through trash cans.,1,3,not critical,long,long,3.9,96938
Par_I,20,mismatch,dog,entire,738,The entire city was talking about a mad cat that was seen digging through trash cans.,2,6,not critical,long,long,3.9,4633
Par_I,20,mismatch,dog,city,737,The entire city was talking about a mad cat that was seen digging through trash cans.,3,4,not critical,long,long,3.9,22393
Par_I,20,mismatch,dog,was,1077,The entire city was talking about a mad cat that was seen digging through trash cans.,4,3,not critical,long,long,3.9,344
Par_I,20,mismatch,dog,talking,517,The entire city was talking about a mad cat that was seen digging through trash cans.,5,7,not critical,long,long,3.9,12779
Par_I,20,mismatch,dog,about,346,The entire city was talking about a mad cat that was seen digging through trash cans.,6,5,not critical,long,normal,3.9,189721
Par_I,20,mismatch,dog,a,891,The entire city was talking about a mad cat that was seen digging through trash cans.,7,1,not critical,long,long,3.9,2136923
Par_I,20,mismatch,dog,mad,948,The entire city was talking about a mad cat that was seen digging through trash cans.,8,3,not critical,long,long,3.9,2921
Par_I,20,mismatch,dog,cat,868,The entire city was talking about a mad cat that was seen digging through trash cans.,9,3,critical,long,long,3.9,3788
Par_I,20,mismatch,dog,that,952,The entire city was talking about a mad cat that was seen digging through trash cans.,10,4,not critical,long,long,3.9,114
Par_I,20,mismatch,dog,was,1015,The entire city was talking about a mad cat that was seen digging through trash cans.,11,3,not critical,long,long,3.9,344
Par_I,20,mismatch,dog,seen,1048,The entire city was talking about a mad cat that was seen digging through trash cans.,12,4,not critical,long,long,3.9,36014
Par_I,20,mismatch,dog,digging,763,The entire city was talking about a mad cat that was seen digging through trash cans.,13,7,not critical,long,long,3.9,911
Par_I,20,mismatch,dog,through,777,The entire city was talking about a mad cat that was seen digging through trash cans.,14,7,not critical,long,long,3.9,80364
Par_I,20,mismatch,dog,trash,670,The entire city was talking about a mad cat that was seen digging through trash cans.,15,5,not critical,long,long,3.9,196
Par_I,20,mismatch,dog,cans,1064,The entire city was talking about a mad cat that was seen digging through trash cans.,16,4,not critical,long,long,3.9,567
Par_I,21,mismatch,dog,poppy,802,Poppy read in the newspaper that a barking cat had been identified.,1,5,not critical,long,long,1.1,262
Par_I,21,mismatch,dog,read,968,Poppy read in the newspaper that a barking cat had been identified.,2,4,not critical,long,long,1.1,16913
Par_I,21,mismatch,dog,in,1056,Poppy read in the newspaper that a barking cat had been identified.,3,2,not critical,long,long,1.1,1914216
Par_I,21,mismatch,dog,the,1009,Poppy read in the newspaper that a barking cat had been identified.,4,3,not critical,long,long,1.1,96938
Par_I,21,mismatch,dog,newspaper,811,Poppy read in the newspaper that a barking cat had been identified.,5,9,not critical,long,long,1.1,4723
Par_I,21,mismatch,dog,that,1046,Poppy read in the newspaper that a barking cat had been identified.,6,4,not critical,long,long,1.1,114
Par_I,21,mismatch,dog,a,919,Poppy read in the newspaper that a barking cat had been identified.,7,1,not critical,long,long,1.1,2136923
Par_I,21,mismatch,dog,barking,855,Poppy read in the newspaper that a barking cat had been identified.,8,7,not critical,long,long,1.1,459
Par_I,21,mismatch,dog,cat,1031,Poppy read in the newspaper that a barking cat had been identified.,9,3,critical,long,long,1.1,3788
Par_I,21,mismatch,dog,had,1020,Poppy read in the newspaper that a barking cat had been identified.,10,3,not critical,long,long,1.1,415007
Par_I,21,mismatch,dog,been,1106,Poppy read in the newspaper that a barking cat had been identified.,11,4,not critical,long,long,1.1,256779
Par_I,21,mismatch,dog,identified,663,Poppy read in the newspaper that a barking cat had been identified.,12,10,not critical,long,long,1.1,6177
Par_I,22,mismatch,dog,the,1065,The doctor had a lap cat to keep her company after her shifts.,1,3,not critical,long,long,4.5,96938
Par_I,22,mismatch,dog,doctor,744,The doctor had a lap cat to keep her company after her shifts.,2,6,not critical,long,long,4.5,10066
Par_I,22,mismatch,dog,had,1025,The doctor had a lap cat to keep her company after her shifts.,3,3,not critical,long,long,4.5,415007
Par_I,22,mismatch,dog,a,896,The doctor had a lap cat to keep her company after her shifts.,4,1,not critical,long,long,4.5,2136923
Par_I,22,mismatch,dog,lap,1118,The doctor had a lap cat to keep her company after her shifts.,5,3,not critical,long,long,4.5,1242
Par_I,22,mismatch,dog,cat,960,The doctor had a lap cat to keep her company after her shifts.,6,3,critical,long,long,4.5,3788
Par_I,22,mismatch,dog,to,1021,The doctor had a lap cat to keep her company after her shifts.,7,2,not critical,long,long,4.5,152045
Par_I,22,mismatch,dog,keep,994,The doctor had a lap cat to keep her company after her shifts.,8,4,not critical,long,long,4.5,26546
Par_I,22,mismatch,dog,her,1159,The doctor had a lap cat to keep her company after her shifts.,9,3,not critical,long,long,4.5,301315
Par_I,22,mismatch,dog,company,144,The doctor had a lap cat to keep her company after her shifts.,10,7,not critical,long,normal,4.5,39326
Par_I,22,mismatch,dog,after,169,The doctor had a lap cat to keep her company after her shifts.,11,5,not critical,long,normal,4.5,111902
Par_I,22,mismatch,dog,her,448,The doctor had a lap cat to keep her company after her shifts.,12,3,not critical,long,normal,4.5,301315
Par_I,22,mismatch,dog,shifts,205,The doctor had a lap cat to keep her company after her shifts.,13,6,not critical,long,normal,4.5,1152
Par_I,23,mismatch,dog,georgie,175,Georgie was the best cat that had ever taken part in the contest.,1,7,not critical,long,normal,4.1,81
Par_I,23,mismatch,dog,was,396,Georgie was the best cat that had ever taken part in the contest.,2,3,not critical,long,normal,4.1,344
Par_I,23,mismatch,dog,the,455,Georgie was the best cat that had ever taken part in the contest.,3,3,not critical,long,normal,4.1,96938
Par_I,23,mismatch,dog,best,500,Georgie was the best cat that had ever taken part in the contest.,4,4,not critical,long,normal,4.1,34389
Par_I,23,mismatch,dog,cat,474,Georgie was the best cat that had ever taken part in the contest.,5,3,critical,long,normal,4.1,3788
Par_I,23,mismatch,dog,that,600,Georgie was the best cat that had ever taken part in the contest.,6,4,not critical,long,long,4.1,114
Par_I,23,mismatch,dog,had,369,Georgie was the best cat that had ever taken part in the contest.,7,3,not critical,long,normal,4.1,415007
Par_I,23,mismatch,dog,ever,440,Georgie was the best cat that had ever taken part in the contest.,8,4,not critical,long,normal,4.1,26201
Par_I,23,mismatch,dog,taken,161,Georgie was the best cat that had ever taken part in the contest.,9,5,not critical,long,normal,4.1,34146
Par_I,23,mismatch,dog,part,527,Georgie was the best cat that had ever taken part in the contest.,10,4,not critical,long,long,4.1,52916
Par_I,23,mismatch,dog,in,496,Georgie was the best cat that had ever taken part in the contest.,11,2,not critical,long,normal,4.1,1914216
Par_I,23,mismatch,dog,the,344,Georgie was the best cat that had ever taken part in the contest.,12,3,not critical,long,normal,4.1,96938
Par_I,23,mismatch,dog,contest,268,Georgie was the best cat that had ever taken part in the contest.,13,7,not critical,long,normal,4.1,1624
Par_J,19,mismatch,dog,louise,215,Louise was interested to hear how the guide cat was adapting to his new home.,1,6,not critical,long,normal,1.2,1414
Par_J,19,mismatch,dog,was,656,Louise was interested to hear how the guide cat was adapting to his new home.,2,3,not critical,long,long,1.2,344
Par_J,19,mismatch,dog,interested,326,Louise was interested to hear how the guide cat was adapting to his new home.,3,10,not critical,long,normal,1.2,8673
Par_J,19,mismatch,dog,to,467,Louise was interested to hear how the guide cat was adapting to his new home.,4,2,not critical,long,normal,1.2,152045
Par_J,19,mismatch,dog,hear,531,Louise was interested to hear how the guide cat was adapting to his new home.,5,4,not critical,long,long,1.2,12995
Par_J,19,mismatch,dog,how,463,Louise was interested to hear how the guide cat was adapting to his new home.,6,3,not critical,long,normal,1.2,98107
Par_J,19,mismatch,dog,the,585,Louise was interested to hear how the guide cat was adapting to his new home.,7,3,not critical,long,long,1.2,96938
Par_J,19,mismatch,dog,guide,163,Louise was interested to hear how the guide cat was adapting to his new home.,8,5,not critical,long,normal,1.2,5795
Par_J,19,mismatch,dog,cat,559,Louise was interested to hear how the guide cat was adapting to his new home.,9,3,critical,long,long,1.2,3788
Par_J,19,mismatch,dog,was,500,Louise was interested to hear how the guide cat was adapting to his new home.,10,3,not critical,long,normal,1.2,344
Par_J,19,mismatch,dog,adapting,259,Louise was interested to hear how the guide cat was adapting to his new home.,11,8,not critical,long,normal,1.2,325
Par_J,19,mismatch,dog,to,512,Louise was interested to hear how the guide cat was adapting to his new home.,12,2,not critical,long,long,1.2,152045
Par_J,19,mismatch,dog,his,565,Louise was interested to hear how the guide cat was adapting to his new home.,13,3,not critical,long,long,1.2,404811
Par_J,19,mismatch,dog,new,415,Louise was interested to hear how the guide cat was adapting to his new home.,14,3,not critical,long,normal,1.2,121905
Par_J,19,mismatch,dog,home,430,Louise was interested to hear how the guide cat was adapting to his new home.,15,4,not critical,long,normal,1.2,419572
Par_J,20,mismatch,dog,the,562,The entire city was talking about a mad cat that was seen digging through trash cans.,1,3,not critical,long,long,3.9,96938
Par_J,20,mismatch,dog,entire,176,The entire city was talking about a mad cat that was seen digging through trash cans.,2,6,not critical,long,normal,3.9,4633
Par_J,20,mismatch,dog,city,504,The entire city was talking about a mad cat that was seen digging through trash cans.,3,4,not critical,long,long,3.9,22393
Par_J,20,mismatch,dog,was,494,The entire city was talking about a mad cat that was seen digging through trash cans.,4,3,not critical,long,normal,3.9,344
Par_J,20,mismatch,dog,talking,173,The entire city was talking about a mad cat that was seen digging through trash cans.,5,7,not critical,long,normal,3.9,12779
Par_J,20,mismatch,dog,about,137,The entire city was talking about a mad cat that was seen digging through trash cans.,6,5,not critical,long,normal,3.9,189721
Par_J,20,mismatch,dog,a,486,The entire city was talking about a mad cat that was seen digging through trash cans.,7,1,not critical,long,normal,3.9,2136923
Par_J,20,mismatch,dog,mad,583,The entire city was talking about a mad cat that was seen digging through trash cans.,8,3,not critical,long,long,3.9,2921
Par_J,20,mismatch,dog,cat,560,The entire city was talking about a mad cat that was seen digging through trash cans.,9,3,critical,long,long,3.9,3788
Par_J,20,mismatch,dog,that,682,The entire city was talking about a mad cat that was seen digging through trash cans.,10,4,not critical,long,long,3.9,114
Par_J,20,mismatch,dog,was,559,The entire city was talking about a mad cat that was seen digging through trash cans.,11,3,not critical,long,long,3.9,344
Par_J,20,mismatch,dog,seen,643,The entire city was talking about a mad cat that was seen digging through trash cans.,12,4,not critical,long,long,3.9,36014
Par_J,20,mismatch,dog,digging,266,The entire city was talking about a mad cat that was seen digging through trash cans.,13,7,not critical,long,normal,3.9,911
Par_J,20,mismatch,dog,through,181,The entire city was talking about a mad cat that was seen digging through trash cans.,14,7,not critical,long,normal,3.9,80364
Par_J,20,mismatch,dog,trash,361,The entire city was talking about a mad cat that was seen digging through trash cans.,15,5,not critical,long,normal,3.9,196
Par_J,20,mismatch,dog,cans,534,The entire city was talking about a mad cat that was seen digging through trash cans.,16,4,not critical,long,long,3.9,567
Par_J,21,mismatch,dog,poppy,224,Poppy read in the newspaper that a barking cat had been identified.,1,5,not critical,long,normal,1.1,262
Par_J,21,mismatch,dog,read,575,Poppy read in the newspaper that a barking cat had been identified.,2,4,not critical,long,long,1.1,16913
Par_J,21,mismatch,dog,in,465,Poppy read in the newspaper that a barking cat had been identified.,3,2,not critical,long,normal,1.1,1914216
Par_J,21,mismatch,dog,the,402,Poppy read in the newspaper that a barking cat had been identified.,4,3,not critical,long,normal,1.1,96938
Par_J,21,mismatch,dog,newspaper,254,Poppy read in the newspaper that a barking cat had been identified.,5,9,not critical,long,normal,1.1,4723
Par_J,21,mismatch,dog,that,569,Poppy read in the newspaper that a barking cat had been identified.,6,4,not critical,long,long,1.1,114
Par_J,21,mismatch,dog,a,439,Poppy read in the newspaper that a barking cat had been identified.,7,1,not critical,long,normal,1.1,2136923
Par_J,21,mismatch,dog,barking,280,Poppy read in the newspaper that a barking cat had been identified.,8,7,not critical,long,normal,1.1,459
Par_J,21,mismatch,dog,cat,576,Poppy read in the newspaper that a barking cat had been identified.,9,3,critical,long,long,1.1,3788
Par_J,21,mismatch,dog,had,498,Poppy read in the newspaper that a barking cat had been identified.,10,3,not critical,long,normal,1.1,415007
Par_J,21,mismatch,dog,been,429,Poppy read in the newspaper that a barking cat had been identified.,11,4,not critical,long,normal,1.1,256779
Par_J,21,mismatch,dog,identified,169,Poppy read in the newspaper that a barking cat had been identified.,12,10,not critical,long,normal,1.1,6177
Par_J,22,mismatch,dog,the,509,The doctor had a lap cat to keep her company after her shifts.,1,3,not critical,long,long,4.5,96938
Par_J,22,mismatch,dog,doctor,234,The doctor had a lap cat to keep her company after her shifts.,2,6,not critical,long,normal,4.5,10066
Par_J,22,mismatch,dog,had,527,The doctor had a lap cat to keep her company after her shifts.,3,3,not critical,long,long,4.5,415007
Par_J,22,mismatch,dog,a,450,The doctor had a lap cat to keep her company after her shifts.,4,1,not critical,long,normal,4.5,2136923
Par_J,22,mismatch,dog,lap,577,The doctor had a lap cat to keep her company after her shifts.,5,3,not critical,long,long,4.5,1242
Par_J,22,mismatch,dog,cat,428,The doctor had a lap cat to keep her company after her shifts.,6,3,critical,long,normal,4.5,3788
Par_J,22,mismatch,dog,to,445,The doctor had a lap cat to keep her company after her shifts.,7,2,not critical,long,normal,4.5,152045
Par_J,22,mismatch,dog,keep,500,The doctor had a lap cat to keep her company after her shifts.,8,4,not critical,long,normal,4.5,26546
Par_J,22,mismatch,dog,her,410,The doctor had a lap cat to keep her company after her shifts.,9,3,not critical,long,normal,4.5,301315
Par_J,22,mismatch,dog,company,102,The doctor had a lap cat to keep her company after her shifts.,10,7,not critical,long,normal,4.5,39326
Par_J,22,mismatch,dog,after,117,The doctor had a lap cat to keep her company after her shifts.,11,5,not critical,long,normal,4.5,111902
Par_J,22,mismatch,dog,her,417,The doctor had a lap cat to keep her company after her shifts.,12,3,not critical,long,normal,4.5,301315
Par_J,22,mismatch,dog,shifts,126,The doctor had a lap cat to keep her company after her shifts.,13,6,not critical,long,normal,4.5,1152
Par_J,23,mismatch,dog,georgie,169,Georgie was the best cat that had ever taken part in the contest.,1,7,not critical,long,normal,4.1,81
Par_J,23,mismatch,dog,was,450,Georgie was the best cat that had ever taken part in the contest.,2,3,not critical,long,normal,4.1,344
Par_J,23,mismatch,dog,the,422,Georgie was the best cat that had ever taken part in the contest.,3,3,not critical,long,normal,4.1,96938
Par_J,23,mismatch,dog,best,406,Georgie was the best cat that had ever taken part in the contest.,4,4,not critical,long,normal,4.1,34389
Par_J,23,mismatch,dog,cat,414,Georgie was the best cat that had ever taken part in the contest.,5,3,critical,long,normal,4.1,3788
Par_J,23,mismatch,dog,that,532,Georgie was the best cat that had ever taken part in the contest.,6,4,not critical,long,long,4.1,114
Par_J,23,mismatch,dog,had,428,Georgie was the best cat that had ever taken part in the contest.,7,3,not critical,long,normal,4.1,415007
Par_J,23,mismatch,dog,ever,431,Georgie was the best cat that had ever taken part in the contest.,8,4,not critical,long,normal,4.1,26201
Par_J,23,mismatch,dog,taken,118,Georgie was the best cat that had ever taken part in the contest.,9,5,not critical,long,normal,4.1,34146
Par_J,23,mismatch,dog,part,360,Georgie was the best cat that had ever taken part in the contest.,10,4,not critical,long,normal,4.1,52916
Par_J,23,mismatch,dog,in,423,Georgie was the best cat that had ever taken part in the contest.,11,2,not critical,long,normal,4.1,1914216
Par_J,23,mismatch,dog,the,425,Georgie was the best cat that had ever taken part in the contest.,12,3,not critical,long,normal,4.1,96938
Par_J,23,mismatch,dog,contest,128,Georgie was the best cat that had ever taken part in the contest.,13,7,not critical,long,normal,4.1,1624
Par_K,19,mismatch,dog,louise,136,Louise was interested to hear how the guide cat was adapting to his new home.,1,6,not critical,long,normal,1.2,1414
Par_K,19,mismatch,dog,was,431,Louise was interested to hear how the guide cat was adapting to his new home.,2,3,not critical,long,normal,1.2,344
Par_K,19,mismatch,dog,interested,120,Louise was interested to hear how the guide cat was adapting to his new home.,3,10,not critical,long,normal,1.2,8673
Par_K,19,mismatch,dog,to,443,Louise was interested to hear how the guide cat was adapting to his new home.,4,2,not critical,long,normal,1.2,152045
Par_K,19,mismatch,dog,hear,479,Louise was interested to hear how the guide cat was adapting to his new home.,5,4,not critical,long,normal,1.2,12995
Par_K,19,mismatch,dog,how,420,Louise was interested to hear how the guide cat was adapting to his new home.,6,3,not critical,long,normal,1.2,98107
Par_K,19,mismatch,dog,the,428,Louise was interested to hear how the guide cat was adapting to his new home.,7,3,not critical,long,normal,1.2,96938
Par_K,19,mismatch,dog,guide,184,Louise was interested to hear how the guide cat was adapting to his new home.,8,5,not critical,long,normal,1.2,5795
Par_K,19,mismatch,dog,cat,463,Louise was interested to hear how the guide cat was adapting to his new home.,9,3,critical,long,normal,1.2,3788
Par_K,19,mismatch,dog,was,482,Louise was interested to hear how the guide cat was adapting to his new home.,10,3,not critical,long,normal,1.2,344
Par_K,19,mismatch,dog,adapting,165,Louise was interested to hear how the guide cat was adapting to his new home.,11,8,not critical,long,normal,1.2,325
Par_K,19,mismatch,dog,to,395,Louise was interested to hear how the guide cat was adapting to his new home.,12,2,not critical,long,normal,1.2,152045
Par_K,19,mismatch,dog,his,398,Louise was interested to hear how the guide cat was adapting to his new home.,13,3,not critical,long,normal,1.2,404811
Par_K,19,mismatch,dog,new,355,Louise was interested to hear how the guide cat was adapting to his new home.,14,3,not critical,long,normal,1.2,121905
Par_K,19,mismatch,dog,home,406,Louise was interested to hear how the guide cat was adapting to his new home.,15,4,not critical,long,normal,1.2,419572
Par_K,20,mismatch,dog,the,433,The entire city was talking about a mad cat that was seen digging through trash cans.,1,3,not critical,long,normal,3.9,96938
Par_K,20,mismatch,dog,entire,156,The entire city was talking about a mad cat that was seen digging through trash cans.,2,6,not critical,long,normal,3.9,4633
Par_K,20,mismatch,dog,city,428,The entire city was talking about a mad cat that was seen digging through trash cans.,3,4,not critical,long,normal,3.9,22393
Par_K,20,mismatch,dog,was,445,The entire city was talking about a mad cat that was seen digging through trash cans.,4,3,not critical,long,normal,3.9,344
Par_K,20,mismatch,dog,talking,152,The entire city was talking about a mad cat that was seen digging through trash cans.,5,7,not critical,long,normal,3.9,12779
Par_K,20,mismatch,dog,about,119,The entire city was talking about a mad cat that was seen digging through trash cans.,6,5,not critical,long,normal,3.9,189721
Par_K,20,mismatch,dog,a,305,The entire city was talking about a mad cat that was seen digging through trash cans.,7,1,not critical,long,normal,3.9,2136923
Par_K,20,mismatch,dog,mad,445,The entire city was talking about a mad cat that was seen digging through trash cans.,8,3,not critical,long,normal,3.9,2921
Par_K,20,mismatch,dog,cat,483,The entire city was talking about a mad cat that was seen digging through trash cans.,9,3,critical,long,normal,3.9,3788
Par_K,20,mismatch,dog,that,515,The entire city was talking about a mad cat that was seen digging through trash cans.,10,4,not critical,long,long,3.9,114
Par_K,20,mismatch,dog,was,482,The entire city was talking about a mad cat that was seen digging through trash cans.,11,3,not critical,long,normal,3.9,344
Par_K,20,mismatch,dog,seen,396,The entire city was talking about a mad cat that was seen digging through trash cans.,12,4,not critical,long,normal,3.9,36014
Par_K,20,mismatch,dog,digging,184,The entire city was talking about a mad cat that was seen digging through trash cans.,13,7,not critical,long,normal,3.9,911
Par_K,20,mismatch,dog,through,65,The entire city was talking about a mad cat that was seen digging through trash cans.,14,7,not critical,short,short,3.9,80364
Par_K,20,mismatch,dog,trash,251,The entire city was talking about a mad cat that was seen digging through trash cans.,15,5,not critical,long,normal,3.9,196
Par_K,20,mismatch,dog,cans,498,The entire city was talking about a mad cat that was seen digging through trash cans.,16,4,not critical,long,normal,3.9,567
Par_K,21,mismatch,dog,poppy,166,Poppy read in the newspaper that a barking cat had been identified.,1,5,not critical,long,normal,1.1,262
